************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
-9.3257	36.245	121.39
-38.126	18.854	169.53
-71.169	12.94	204.38
-40.769	-15.581	187.76
-23.169	-28.103	183.86
-41.465	-32.207	198.54
-42.439	-40.694	200.07
-41.534	-48.834	185.88
-50.926	-59.964	189.57
-56.978	-28.799	190.61
-51.273	-4.7987	177.81
-53.639	-2.0857	154.99
-51.343	-2.6422	129.04
-35.343	1.6709	98.853
-23.378	-8.277	73.809
-21.152	-4.3117	51.966
-17.743	2.923	37.426
-5.6387	7.1665	24.14
-0.143	4.3143	13.844
-1.1865	1.8796	3.3396
-0.2822	-2.0857	-0.4865
-2.5083	6.8883	-0.8343
-6.543	9.5317	1.4613
-4.8039	6.8187	0.1396
-3.4822	3.2013	-0.2083
-5.2909	5.8448	-0.2083
-2.6474	1.6709	0.2091
0.4135	-0.5552	-1.53
1.6657	-1.1813	-0.4865
-0.0735	2.6448	1.8787
0.4135	3.2013	2.8526
0.3439	1.1143	1.0439
-0.9778	0.1404	-0.0691
-0.2126	2.0187	1.3222
1.3178	2.5752	1.67
-0.5604	1.6709	-0.7648
-0.4909	0.9057	0.557
1.2483	2.7839	2.5048
0.1352	3.0622	0.2091
-1.5343	0.6274	-3.2691
-1.6039	-0.4161	-1.1126
-0.7691	1.6709	1.3222
-1.743	0.7665	1.183
0.0657	-0.6248	2.0178
-0.143	1.7404	3.6874
1.7352	2.2274	4.4526
0.6222	2.297	2.9222
-0.6996	1.323	1.67
-1.743	1.5317	1.5309
-0.2126	1.0448	1.3222
-0.9083	1.9491	0.3483
-1.8822	0.6274	-0.2083
0.3439	1.3926	0.2091
0.7613	1.5317	0.6961
-2.1604	1.3926	-0.2778
-2.9257	1.3926	0.557
-1.0474	0.697	1.3917
-1.8822	0.4187	1.183
-2.0213	0.3491	2.4352
-1.3952	0.9752	3.27
0.483	0.0013	2.7135
-0.7691	1.323	1.9483
-2.9257	1.6709	0.7657
-0.7691	0.21	-0.2083
-0.9778	0.21	0.2787
-2.0213	0.9057	0.557
-2.4387	0.6274	0.557
-1.3257	0.697	0.9743
-0.2822	0.697	1.8091
-0.7691	1.0448	2.2265
-0.7691	1.6013	2.4352
-0.2822	2.8535	2.157
-0.5604	1.0448	-0.0691
-1.3952	-0.903	-0.6952
-1.5343	2.2274	1.183
-0.9083	1.5317	1.2526
-1.9517	-0.0683	0.8352
-2.3691	-0.277	1.2526
-2.1604	0.21	1.8091
-1.8822	1.3926	1.67
-1.4648	-0.0683	0.9048
-1.6039	-0.903	-0.417
-1.6735	-0.4857	0.0004
-1.5343	0.6274	1.183
-1.8822	-0.2074	0.9048
-2.6474	0.5578	1.1135
-3.343	1.9491	1.183
-2.3691	1.6013	1.0439
-2.4387	0.2796	0.07
-3.6213	1.5317	0.6961
-2.0909	0.7665	1.183
-2.0213	0.9057	1.0439
-1.8126	0.2796	0.557
-1.0474	-0.3465	0.9048
-0.6996	0.2796	1.3917
-0.2126	0.697	2.3657
-1.1865	0.9057	2.4352
-0.143	-0.277	2.0178
0.2743	-0.1378	1.67
-2.8561	1.0448	0.9743
-0.8387	-0.8335	0.4874
-0.8387	-0.8335	0.557
-1.8822	1.3926	0.3483
-1.2561	0.4883	-0.2083
1.3178	-0.277	0.2091
-0.3517	0.3491	-0.0691
-1.3257	1.8796	0.4178
-0.4213	0.9057	0.9743
0.1352	2.3665	0.9048
-0.0735	1.323	0.3483
-1.4648	0.7665	-0.1387
-0.9778	-0.0683	0.2091
1.2483	-0.4857	1.0439
-1.117	1.323	0.2091
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 124
TimeSeriesData:
-0.143	-0.277	-0.2778
-1.117	0.4883	-0.2083
-0.6996	0.9057	0.3483
-2.5083	5.8448	-0.8343
15.509	42.019	-9.9474
5.77	83.619	-17.669
4.7265	151.51	15.096
16.483	59.271	74.296
-3.0648	-43.825	110.33
-26.578	37.149	146.57
-36.734	83.688	175.37
-70.404	61.914	205.15
-74.091	1.6013	231.86
-69.36	-3.6161	260.87
-70.96	-8.277	254.82
-78.126	-35.825	250.44
-67.482	-45.981	216.77
-47.656	-36.59	186.78
-34.995	-28.59	154.57
-29.5	-21.077	124.1
-29.082	-21.703	95.026
-19.273	-22.329	73.74
-18.578	-10.712	53.566
-10.508	-3.1291	39.931
-2.7865	7.9317	28.174
-1.6039	5.5665	14.122
-2.1604	-6.3987	3.6874
2.3613	-11.755	-0.2083
1.457	-9.5987	-1.1822
-4.8039	-2.0857	-0.6952
-3.83	-0.7639	2.5048
-0.9778	1.6013	3.8265
-1.6039	4.3143	4.3135
-4.1778	5.6361	3.8961
-2.5083	0.697	1.4613
-0.6996	-1.5987	2.9222
0.4135	0.8361	3.9657
-2.23	1.6709	1.3917
0.1352	-1.1813	0.4874
-0.0735	0.0013	2.0178
-0.8387	2.1578	1.6004
-0.6996	1.7404	0.6961
-0.6996	-0.1378	0.9048
0.0657	0.4883	1.8091
-1.0474	0.9057	0.6961
-1.117	-1.0422	-0.5561
0.6917	-1.5291	-0.1387
0.2743	-0.4857	0.6961
-1.8126	0.0013	0.07
-1.2561	0.21	0.07
-1.0474	0.4187	0.2787
-0.3517	-0.7639	0.4874
-1.2561	-1.1813	0.557
-3.2735	-0.0683	0.2787
-1.3952	-0.9726	0.2787
-0.9778	-0.6943	0.9743
-1.3257	-0.4161	0.557
-1.4648	-0.9726	0.6961
-1.6735	0.6274	1.0439
-2.0213	-0.0683	0.6265
-1.9517	-0.6943	-0.417
-2.0213	-0.2074	0.0004
-1.9517	0.2796	0.8352
-2.1604	-0.4161	0.0004
-3.83	-0.6248	-0.5561
-1.3952	-0.1378	1.0439
-0.2822	0.2796	1.8787
-2.5083	-0.0683	0.6961
-1.6735	1.7404	0.6961
0.6917	1.0448	1.3917
-0.9778	1.6013	1.2526
-2.5778	0.4883	0.4874
-1.8822	0.0013	0.2787
0.9004	0.9752	1.183
-1.9517	0.4883	0.8352
-1.6039	-0.4161	0.2787
-0.3517	0.0709	0.4874
0.1352	1.1839	0.6961
-1.0474	-0.277	-0.2778
0.2743	-1.1813	0.0004
-1.0474	1.2535	0.6265
-1.3257	0.8361	-0.0691
-0.9083	-0.6943	-0.1387
-0.9083	0.0709	0.1396
-1.6735	-0.4161	-0.6952
-0.63	-0.903	0.557
0.2743	0.3491	1.6004
-1.117	1.2535	-0.0691
-1.6735	0.21	-2.017
-1.0474	0.4883	-0.8343
-1.2561	1.7404	0.1396
-0.63	0.3491	-0.2083
-1.117	0.21	0.0004
-0.9083	0.5578	1.3222
0.2743	0.1404	1.8787
-0.63	0.7665	1.3222
-1.4648	0.6274	-0.2083
-3.4822	-0.277	-2.1561
-1.9517	-1.2509	-1.1126
-1.1865	1.323	-0.3474
-2.6474	0.8361	-1.4604
-2.9257	1.1839	-0.6952
0.1352	-0.3465	0.4874
0.483	0.0709	2.0178
-1.8822	0.5578	1.6004
-1.9517	0.697	1.5309
-0.4909	1.6709	2.0874
-0.4213	1.1839	1.6004
-1.2561	0.5578	-0.2083
-3.6909	0.8361	-2.2952
-0.2822	-2.503	-1.8778
-0.9083	0.1404	-1.3909
-0.4213	-0.2074	-0.9039
1.1091	-0.6248	0.0004
0.1352	0.9752	0.557
-0.143	0.9752	1.1135
-1.3257	0.7665	0.4178
-1.5343	-0.0683	0.1396
-2.23	1.1839	-0.6257
-0.63	-0.903	-1.1126
-1.117	0.0709	-0.2083
-1.6735	0.2796	-0.1387
-1.2561	0.5578	-0.2778
0.3439	-0.2074	0.557
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
0.1352	0.3491	-0.3474
-0.8387	0.5578	0.07
-0.3517	0.2796	0.557
-0.6996	1.1839	-0.2083
-0.0039	0.8361	0.1396
0.4135	0.0709	0.07
1.3178	-2.1552	3.5483
0.4135	-6.3291	3.4787
-5.9865	-4.4509	0.9743
-5.0126	2.9926	-4.3822
0.2743	12.036	-4.4517
-0.9778	30.262	-5.7039
-14.682	68.871	-20.313
-42.021	101.78	-2.2257
-2.5083	92.454	45.913
15.857	27.619	55.861
-15.169	84.036	84.8
-46.752	90.506	136.07
-57.743	45.984	161.6
-50.578	-8.3465	198.33
-57.604	-13.146	203.13
-47.378	-13.286	209.53
-33.743	-53.216	198.05
-39.308	-66.712	187.2
-42.647	-69.912	178.71
-43.552	-58.712	168
-39.517	-30.747	139.27
-30.821	-32.486	118.96
-24.63	-39.86	104.97
-24.421	-25.668	96.209
-25.813	-6.677	85.635
-9.1865	-1.2509	67.27
2.0135	-2.0161	51.618
6.1178	-2.7117	41.183
13.283	-3.8248	32.905
14.118	-8.6248	22.818
5.3526	-3.1987	18.366
2.2222	3.2013	15.096
2.3613	0.4187	7.6526
-2.3691	-1.9465	2.7135
-5.1517	3.897	6.4004
-2.2996	9.323	4.87
-1.0474	1.1839	-1.3213
-3.6213	-3.8248	-4.3822
-0.9083	-2.2943	-2.2257
5.0048	1.6709	-0.3474
2.3613	1.81	-0.417
-2.9257	3.2013	-1.8778
-1.8822	2.0187	0.07
-1.9517	3.8274	0.07
-4.0387	1.323	-0.6952
-4.7343	-0.277	-0.2778
-1.4648	-0.1378	0.7657
